시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU
부산광역시 수영구 광안동,90-55,0090,0055,지산빌리지,월세,15.75,202508,500,25,4,2009,부산광역시,수영구,광안동,0,2650010400,2650010400000900055
부산광역시 사상구 괘법동,525-4,0525,0004,화승빌,월세,18.14,202508,500,40,6,2013,부산광역시,사상구,괘법동,0,2653010400,2653010400005250004
부산광역시 남구 대연동,874-16,0874,0016,윤스,월세,18.2284,202508,"1,000",33,5,2006,부산광역시,남구,대연동,0,2629010600,2629010600008740016
부산광역시 동래구 사직동,113-19,0113,0019,아르피나,월세,16.0,202508,200,31,2,2012,부산광역시,동래구,사직동,0,2626010900,2626010900001130019
부산광역시 서구 부용동2가,49-2,0049,0002,신성노블레스R,월세,16.94,202508,"3,000",33,9,2018,부산광역시,서구,부용동2가,0,2614010800,2614010800000490002
부산광역시 서구 동대신동3가,27-3,0027,0003,더아이파크,월세,22.01,202508,"2,500",38,2,2013,부산광역시,서구,동대신동3가,0,2614010300,2614010300000270003
부산광역시 금정구 장전동,28-7,0028,0007,에이플러스빌,월세,12.1,202508,500,26,5,2012,부산광역시,금정구,장전동,0,2641010800,2641010800000280007
부산광역시 서구 동대신동3가,13-23,0013,0023,에이스빌,월세,17.315,202508,"1,000",36,4,2013,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130023
부산광역시 사하구 장림동,22-6,0022,0006,명지룸,월세,24.16,202508,500,32,4,2013,부산광역시,사하구,장림동,0,2638010500,2638010500000220006
부산광역시 남구 대연동,905-1,0905,0001,메인빌리지,월세,17.9625,202508,"2,000",38,3,2020,부산광역시,남구,대연동,0,2629010600,2629010600009050001
부산광역시 금정구 장전동,235-13,0235,0013,씨엘빌리지,월세,15.06,202508,500,31,2,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002350013
부산광역시 금정구 장전동,235-13,0235,0013,씨엘빌리지,월세,15.06,202508,500,31,3,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002350013
부산광역시 남구 대연동,538-10,0538,0010,스마트빌,월세,15.37,202508,500,26,4,2013,부산광역시,남구,대연동,0,2629010600,2629010600005380010
부산광역시 동래구 온천동,1454-23,1454,0023,누리빌,월세,13.015,202508,200,29,5,2011,부산광역시,동래구,온천동,0,2626010800,2626010800014540023
부산광역시 부산진구 가야동,537-2,0537,0002,뜨레빌가동,월세,14.77,202508,500,31,5,2009,부산광역시,부산진구,가야동,0,2623011000,2623011000005370002
부산광역시 금정구 장전동,442-15,0442,0015,(442-15),월세,9.7072,202508,500,34,2,2018,부산광역시,금정구,장전동,0,2641010800,2641010800004420015
부산광역시 금정구 장전동,276-19,0276,0019,네버랜드105,월세,14.7,202508,500,36,4,2015,부산광역시,금정구,장전동,0,2641010800,2641010800002760019
부산광역시 금정구 장전동,129-18,0129,0018,늘푸른빌,월세,16.52,202508,500,27,2,2011,부산광역시,금정구,장전동,0,2641010800,2641010800001290018
부산광역시 금정구 서동,121-15,0121,0015,아늑한리치룸,월세,23.49,202508,500,41,3,2017,부산광역시,금정구,서동,0,2641011000,2641011000001210015
부산광역시 서구 동대신동3가,13-20,0013,0020,골드캐슬,월세,20.22,202508,"1,000",37,5,2011,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130020
부산광역시 서구 동대신동3가,13-137,0013,0137,로얄에코파크,월세,28.08,202508,500,35,3,2002,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130137
부산광역시 서구 서대신동3가,61-8,0061,0008,트라움하우스,월세,17.64,202508,"4,000",38,2,2019,부산광역시,서구,서대신동3가,0,2614010600,2614010600000610008
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.92,202508,"2,000",34,7,2018,부산광역시,금정구,부곡동,0,2641010900,2641010900000230005
부산광역시 북구 구포동,1060-46,1060,0046,모스,월세,21.08,202508,"1,000",43,2,2015,부산광역시,북구,구포동,0,2632010500,2632010500010600046
부산광역시 부산진구 개금동,633-112,0633,0112,닥터빌,월세,16.82,202508,"1,900",42,4,2013,부산광역시,부산진구,개금동,0,2623011100,2623011100006330112
부산광역시 부산진구 개금동,177-286,0177,0286,프라다,월세,20.13,202508,700,33,2,2013,부산광역시,부산진구,개금동,0,2623011100,2623011100001770286
부산광역시 부산진구 개금동,523-25,0523,0025,제우스(ZEUS),월세,19.79,202508,500,31,4,2013,부산광역시,부산진구,개금동,0,2623011100,2623011100005230025
부산광역시 부산진구 양정동,359-14,0359,0014,힐링하우스,월세,12.08,202508,"2,000",28,6,2017,부산광역시,부산진구,양정동,0,2623010100,2623010100003590014
부산광역시 금정구 남산동,123-47,0123,0047,ArtTown,월세,20.5295,202508,500,35,2,2014,부산광역시,금정구,남산동,0,2641010400,2641010400001230047
부산광역시 서구 부민동3가,13-11,0013,0011,미래안,월세,14.138,202508,500,42,2,2022,부산광역시,서구,부민동3가,0,2614011100,2614011100000130011
부산광역시 서구 부민동3가,35-4,0035,0004,씨엘레지던스,월세,19.44,202508,"1,000",40,4,2014,부산광역시,서구,부민동3가,0,2614011100,2614011100000350004
부산광역시 영도구 봉래동3가,27,0027,0000,(27-0),월세,19.0,202508,300,35,4,1994,부산광역시,영도구,봉래동3가,0,2620011700,2620011700000270000
부산광역시 부산진구 전포동,663-1,0663,0001,베스아이스타,전세,20.24,202508,"9,000",0,2,2017,부산광역시,부산진구,전포동,0,2623010200,2623010200006630001
부산광역시 부산진구 전포동,340-12,0340,0012,다이안빌,월세,16.705,202508,300,40,3,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003400012
부산광역시 해운대구 재송동,1103-4,1103,0004,센텀y원룸,월세,24.19,202508,300,39,3,2015,부산광역시,해운대구,재송동,0,2635010400,2635010400011030004
부산광역시 동래구 사직동,77-3,0077,0003,이룸빌리지,월세,20.81,202508,200,36,4,2011,부산광역시,동래구,사직동,0,2626010900,2626010900000770003
부산광역시 동래구 사직동,77-3,0077,0003,이룸빌리지,월세,20.81,202508,200,36,4,2011,부산광역시,동래구,사직동,0,2626010900,2626010900000770003
부산광역시 북구 덕천동,428-25,0428,0025,자이빌,전세,16.66,202508,"4,500",0,4,2012,부산광역시,북구,덕천동,0,2632010400,2632010400004280025
부산광역시 서구 아미동2가,126-142,0126,0142,포레스타.피엠,월세,20.7,202508,"1,000",58,3,2019,부산광역시,서구,아미동2가,0,2614011600,2614011600001260142
부산광역시 동래구 온천동,480-7,0480,0007,더퍼스트,월세,14.08,202508,"2,000",29,4,2015,부산광역시,동래구,온천동,0,2626010800,2626010800004800007
부산광역시 남구 대연동,286-32,0286,0032,센텀뷰3,월세,12.33,202508,30,31,4,2012,부산광역시,남구,대연동,0,2629010600,2629010600002860032
부산광역시 남구 대연동,1722-34,1722,0034,보람빌,월세,21.48,202508,"1,000",22,3,2005,부산광역시,남구,대연동,0,2629010600,2629010600017220034
부산광역시 남구 대연동,1723-12,1723,0012,프리빌,월세,17.29,202508,500,30,4,2008,부산광역시,남구,대연동,0,2629010600,2629010600017230012
부산광역시 남구 대연동,537-15,0537,0015,아진비스타2,월세,19.8654,202508,"2,000",52,5,2018,부산광역시,남구,대연동,0,2629010600,2629010600005370015
부산광역시 연제구 연산동,1255-30,1255,0030,영남레미안,월세,18.94,202508,"1,000",45,2,2017,부산광역시,연제구,연산동,0,2647010200,2647010200012550030
부산광역시 수영구 광안동,106-37,0106,0037,더숲11차,월세,19.34,202508,"1,000",63,3,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001060037
부산광역시 수영구 광안동,106-37,0106,0037,더숲11차,월세,19.34,202508,"1,000",40,3,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001060037
부산광역시 수영구 광안동,100-4,0100,0004,서준빌,월세,12.86,202508,300,22,5,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001000004
부산광역시 수영구 광안동,1074-21,1074,0021,두산킹덤2,월세,23.93,202508,"1,000",46,2,2011,부산광역시,수영구,광안동,0,2650010400,2650010400010740021
부산광역시 수영구 광안동,696-11,0696,0011,골든빌,월세,23.65,202508,300,30,3,2002,부산광역시,수영구,광안동,0,2650010400,2650010400006960011
부산광역시 수영구 광안동,133-31,0133,0031,오크라,전세,16.775,202508,"6,000",0,2,2020,부산광역시,수영구,광안동,0,2650010400,2650010400001330031
부산광역시 수영구 광안동,120-114,0120,0114,골든시티빌,월세,14.55,202508,500,33,2,2012,부산광역시,수영구,광안동,0,2650010400,2650010400001200114
부산광역시 수영구 수영동,450-3,0450,0003,리안하우스,월세,19.18,202508,500,40,3,2013,부산광역시,수영구,수영동,0,2650010200,2650010200004500003
부산광역시 수영구 광안동,133-17,0133,0017,명성갤러리,전세,18.025,202508,"7,000",0,3,2017,부산광역시,수영구,광안동,0,2650010400,2650010400001330017
부산광역시 수영구 광안동,165-22,0165,0022,두성아빌로스,월세,19.96,202508,500,40,2,2013,부산광역시,수영구,광안동,0,2650010400,2650010400001650022
부산광역시 수영구 광안동,120-170,0120,0170,명성스토리,월세,23.28,202508,500,33,5,2015,부산광역시,수영구,광안동,0,2650010400,2650010400001200170
부산광역시 수영구 광안동,145-40,0145,0040,흑석그린파크,전세,25.63,202508,"10,000",0,5,2017,부산광역시,수영구,광안동,0,2650010400,2650010400001450040
부산광역시 수영구 광안동,100-22,0100,0022,씨티빌,월세,17.67,202508,500,40,3,2012,부산광역시,수영구,광안동,0,2650010400,2650010400001000022
부산광역시 수영구 광안동,701-18,0701,0018,다미랑,월세,22.55,202508,200,30,2,2002,부산광역시,수영구,광안동,0,2650010400,2650010400007010018
부산광역시 수영구 광안동,149-30,0149,0030,일로이안,월세,19.72,202508,"10,800",10,3,2021,부산광역시,수영구,광안동,0,2650010400,2650010400001490030
부산광역시 수영구 광안동,120-24,0120,0024,남강스카이,월세,16.6,202508,300,42,3,2017,부산광역시,수영구,광안동,0,2650010400,2650010400001200024
부산광역시 수영구 광안동,115-7,0115,0007,광안하늘채,월세,22.79,202508,500,32,3,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001150007
부산광역시 사상구 주례동,149-4,0149,0004,로얄팰리스,전세,15.7172,202508,"4,000",0,4,2017,부산광역시,사상구,주례동,0,2653010600,2653010600001490004
부산광역시 사상구 주례동,170,0170,0000,군자월드,월세,25.5805,202508,"4,000",32,3,2016,부산광역시,사상구,주례동,0,2653010600,2653010600001700000
부산광역시 사상구 감전동,119-23,0119,0023,명성빌,월세,21.32,202508,500,45,4,2015,부산광역시,사상구,감전동,0,2653010500,2653010500001190023
부산광역시 부산진구 양정동,313-7,0313,0007,미소빌,월세,15.95,202508,"1,000",22,5,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100003130007
부산광역시 서구 부민동3가,35-4,0035,0004,씨엘레지던스,월세,19.44,202508,"1,000",40,3,2014,부산광역시,서구,부민동3가,0,2614011100,2614011100000350004
부산광역시 금정구 남산동,989-28,0989,0028,비너스,월세,13.465,202508,300,25,3,2015,부산광역시,금정구,남산동,0,2641010400,2641010400009890028
부산광역시 금정구 남산동,20-3,0020,0003,남산그린빌,월세,29.31,202508,200,30,1,2002,부산광역시,금정구,남산동,0,2641010400,2641010400000200003
부산광역시 남구 대연동,21-2,0021,0002,보리원룸,월세,22.12,202508,"1,000",30,5,2011,부산광역시,남구,대연동,0,2629010600,2629010600000210002
부산광역시 서구 부민동3가,35-4,0035,0004,씨엘레지던스,월세,16.57,202508,"1,000",45,3,2014,부산광역시,서구,부민동3가,0,2614011100,2614011100000350004
부산광역시 남구 대연동,38-9,0038,0009,33빌,월세,20.64,202508,500,38,4,2012,부산광역시,남구,대연동,0,2629010600,2629010600000380009
부산광역시 남구 대연동,557-2,0557,0002,엘리트,월세,13.76,202508,500,40,4,2010,부산광역시,남구,대연동,0,2629010600,2629010600005570002
부산광역시 남구 대연동,569-1,0569,0001,드림아이데스부경,월세,16.01,202508,"1,000",47,5,2023,부산광역시,남구,대연동,0,2629010600,2629010600005690001
부산광역시 남구 대연동,571-8,0571,0008,칼리지빌,월세,19.68,202508,"1,000",29,1,2001,부산광역시,남구,대연동,0,2629010600,2629010600005710008
부산광역시 영도구 봉래동3가,140-2,0140,0002,동승벨라지오,월세,14.438,202508,"1,000",28,4,2012,부산광역시,영도구,봉래동3가,0,2620011700,2620011700001400002
부산광역시 남구 대연동,871-16,0871,0016,용경메르빌,월세,20.7,202508,300,28,4,2011,부산광역시,남구,대연동,0,2629010600,2629010600008710016
부산광역시 남구 대연동,874-17,0874,0017,한샘빌,월세,29.08,202508,300,29,3,2010,부산광역시,남구,대연동,0,2629010600,2629010600008740017
부산광역시 부산진구 전포동,555-1,0555,0001,힐링하우스,월세,24.85,202508,"2,300",34,11,2020,부산광역시,부산진구,전포동,0,2623010200,2623010200005550001
부산광역시 연제구 거제동,739-4,0739,0004,부성베르빌,전세,19.53,202508,"8,000",0,5,2002,부산광역시,연제구,거제동,0,2647010100,2647010100007390004
부산광역시 동래구 명륜동,700-159,0700,0159,메트로캐슬,월세,18.265,202508,100,30,3,2013,부산광역시,동래구,명륜동,0,2626010700,2626010700007000159
부산광역시 남구 대연동,875-15,0875,0015,금양힐타워,월세,29.27,202508,500,30,4,2010,부산광역시,남구,대연동,0,2629010600,2629010600008750015
부산광역시 남구 대연동,1464-7,1464,0007,더샵2,월세,12.0365,202508,"1,000",48,3,2021,부산광역시,남구,대연동,0,2629010600,2629010600014640007
부산광역시 남구 대연동,1464-24,1464,0024,더샾시티,월세,16.09,202508,500,44,5,2021,부산광역시,남구,대연동,0,2629010600,2629010600014640024
부산광역시 남구 대연동,39-31,0039,0031,J-city,월세,19.8,202508,"1,000",39,6,2014,부산광역시,남구,대연동,0,2629010600,2629010600000390031
부산광역시 남구 대연동,573-33,0573,0033,라인힐,월세,24.28,202508,300,40,2,2003,부산광역시,남구,대연동,0,2629010600,2629010600005730033
부산광역시 사하구 괴정동,335-15,0335,0015,스텔라빌,월세,24.34,202508,500,37,3,2013,부산광역시,사하구,괴정동,0,2638010100,2638010100003350015
부산광역시 사하구 괴정동,958-19,0958,0019,일강빌,월세,13.77,202508,"2,000",35,3,2016,부산광역시,사하구,괴정동,0,2638010100,2638010100009580019
부산광역시 동구 초량동,604-12,0604,0012,j.m.ca동,월세,18.46,202508,500,38,4,2014,부산광역시,동구,초량동,0,2617010100,2617010100006040012
부산광역시 남구 대연동,39-31,0039,0031,J-city,월세,17.064,202508,500,41,9,2014,부산광역시,남구,대연동,0,2629010600,2629010600000390031
