시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동
부산광역시 동래구 사직동,400,400,0,아시아드빌리지,월세,27.9824,202510,"9,500",10,1,2021,부산광역시,동래구,사직동
부산광역시 부산진구 전포동,305-6,305,6,세원하우스,전세,22.56,202510,"7,800",0,3,2017,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,661-8,661,8,세경스타빌,월세,25.96,202510,"1,900",24,5,2012,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,305-6,305,6,세원하우스,전세,22.56,202510,"7,800",0,3,2017,부산광역시,부산진구,전포동
부산광역시 동래구 온천동,1454-9,1454,9,리치빌,월세,16.1,202510,500,28,2,2011,부산광역시,동래구,온천동
부산광역시 부산진구 부전동,417-7,417,7,대박힐링,월세,23.13,202510,"1,000",43,11,2015,부산광역시,부산진구,부전동
부산광역시 사하구 하단동,514-23,514,23,라온,월세,13.3925,202510,300,30,5,2013,부산광역시,사하구,하단동
부산광역시 북구 덕천동,451-50,451,50,솔드하우스,월세,15.17,202510,500,22,4,2011,부산광역시,북구,덕천동
부산광역시 남구 대연동,34-24,34,24,제니스2,월세,14.03,202510,500,29,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,1747-10,1747,10,비젼하이빌,월세,18.65,202510,500,42,2,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,1466-33,1466,33,한사랑빌B동,월세,22.88,202510,"3,000",15,2,2003,부산광역시,남구,대연동
부산광역시 부산진구 개금동,617-20,617,20,양지코쿤빌23차,월세,17.06,202510,300,29,4,2008,부산광역시,부산진구,개금동
부산광역시 부산진구 부전동,511-21,511,21,제나두,월세,15.98,202510,"2,000",20,5,2013,부산광역시,부산진구,부전동
부산광역시 부산진구 초읍동,172-4,172,4,해피하우스,월세,18.13,202510,300,45,4,2010,부산광역시,부산진구,초읍동
부산광역시 부산진구 전포동,555-1,555,1,힐링하우스,전세,28.61,202510,"13,000",0,9,2020,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,555-1,555,1,힐링하우스,월세,28.61,202510,"13,000",15,9,2020,부산광역시,부산진구,전포동
부산광역시 부산진구 개금동,419-8,419,8,파란채,전세,16.533,202510,"4,000",0,4,2012,부산광역시,부산진구,개금동
부산광역시 남구 대연동,899-18,899,18,엘이즈디일팔,월세,19.39,202510,"2,000",58,4,2021,부산광역시,남구,대연동
부산광역시 사하구 하단동,900-13,900,13,현대캐슬,월세,28.88,202510,"2,000",45,2,2014,부산광역시,사하구,하단동
부산광역시 부산진구 개금동,419-8,419,8,파란채,전세,15.925,202510,"4,000",0,5,2012,부산광역시,부산진구,개금동
부산광역시 금정구 장전동,293-69,293,69,영재원룸,월세,15.21,202510,100,23,2,2002,부산광역시,금정구,장전동
부산광역시 금정구 장전동,366-22,366,22,안향원룸,월세,22.41,202510,300,30,1,2003,부산광역시,금정구,장전동
부산광역시 금정구 남산동,132-2,132,2,영남샹스빌,월세,14.66,202510,300,35,5,2014,부산광역시,금정구,남산동
부산광역시 중구 영주동,671-4,671,4,영주아크로,월세,17.93,202510,"10,000",6,4,2021,부산광역시,중구,영주동
부산광역시 부산진구 전포동,344-32,344,32,나경해피안1동,월세,20.832,202510,500,36,5,2011,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,671-8,671,8,(671-8),월세,22.18,202510,"5,000",28,10,2016,부산광역시,부산진구,전포동
부산광역시 동래구 사직동,115-16,115,16,동진에이스,월세,17.91,202510,200,34,3,2011,부산광역시,동래구,사직동
부산광역시 해운대구 재송동,1110-13,1110,13,제니스,월세,20.14,202510,500,35,3,2013,부산광역시,해운대구,재송동
부산광역시 부산진구 양정동,271-34,271,34,자이팰리스,전세,25.24,202510,"9,500",0,9,2019,부산광역시,부산진구,양정동
부산광역시 수영구 광안동,102-16,102,16,수영트윈빌A동,월세,22.36,202510,300,28,4,2002,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1040-16,1040,16,모르하우스2,월세,18.3,202510,300,38,5,2017,부산광역시,수영구,광안동
부산광역시 연제구 연산동,715-1,715,1,인텔리움,월세,18.765,202510,100,35,5,2010,부산광역시,연제구,연산동
부산광역시 수영구 광안동,128-25,128,25,아스타광안,월세,17.8592,202510,"9,500",20,2,2022,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1055-84,1055,84,더스페스,월세,26.028,202510,"1,000",50,2,2021,부산광역시,수영구,광안동
부산광역시 수영구 망미동,212-1,212,1,이한팔라티움,월세,29.7,202510,"2,000",62,4,2019,부산광역시,수영구,망미동
부산광역시 사상구 주례동,166,166,0,힐링하우스,월세,26.69,202510,"4,000",45,5,2022,부산광역시,사상구,주례동
부산광역시 사상구 주례동,54-104,54,104,해랑,월세,14.03,202510,200,29,4,2012,부산광역시,사상구,주례동
부산광역시 수영구 광안동,120-167,120,167,지산하우스,월세,23.72,202510,"1,000",40,2,2012,부산광역시,수영구,광안동
부산광역시 수영구 망미동,833-11,833,11,미라클수,월세,22.2,202510,"2,800",76,3,2021,부산광역시,수영구,망미동
부산광역시 수영구 망미동,833-11,833,11,미라클수,월세,20.38,202510,"1,000",75,3,2021,부산광역시,수영구,망미동
부산광역시 수영구 광안동,690-8,690,8,W하우스6,월세,16.95,202510,500,17,2,2012,부산광역시,수영구,광안동
부산광역시 수영구 수영동,490-2,490,2,몬스테라,월세,14.95,202510,"8,000",15,2,2023,부산광역시,수영구,수영동
부산광역시 연제구 연산동,867-33,867,33,해들가,월세,18.72,202510,500,44,3,2019,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1345-11,1345,11,아트빌리지,월세,29.68,202510,500,59,5,2014,부산광역시,연제구,연산동
부산광역시 연제구 연산동,640-11,640,11,BESTBENUS,월세,15.79,202510,500,47,4,2020,부산광역시,연제구,연산동
부산광역시 수영구 남천동,26-7,26,7,세종엠-스테이,월세,23.72,202510,500,60,3,2014,부산광역시,수영구,남천동
부산광역시 수영구 광안동,1040-16,1040,16,모르하우스2,월세,18.885,202510,"7,200",3,3,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1066-7,1066,7,트라움하우스9차,전세,15.54,202510,"6,400",0,4,2016,부산광역시,수영구,광안동
부산광역시 수영구 광안동,142-2,142,2,마린캐슬A,월세,22.67,202510,500,38,4,2011,부산광역시,수영구,광안동
부산광역시 수영구 광안동,133-37,133,37,파스텔,전세,18.68,202510,"9,000",0,2,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,135-19,135,19,건왕제이파크6,전세,19.0815,202510,"10,000",0,2,2018,부산광역시,수영구,광안동
부산광역시 금정구 청룡동,23-15,23,15,힐스테이시티,월세,18.99,202510,"1,000",37,11,2016,부산광역시,금정구,청룡동
부산광역시 동래구 온천동,186-62,186,62,블루오션,월세,20.15,202510,"2,000",20,6,2011,부산광역시,동래구,온천동
부산광역시 동구 초량동,1212-15,1212,15,보은빌리지,월세,29.9625,202510,"1,000",27,2,1985,부산광역시,동구,초량동
부산광역시 해운대구 재송동,1076-17,1076,17,센텀골드리치,월세,24.37,202510,"2,500",39,4,2014,부산광역시,해운대구,재송동
부산광역시 부산진구 양정동,7-14,7,14,월드타워빌,월세,23.49,202510,500,54,3,2015,부산광역시,부산진구,양정동
부산광역시 부산진구 양정동,140-26,140,26,골드캐슬,월세,15.92,202510,"1,000",42,2,2012,부산광역시,부산진구,양정동
부산광역시 사하구 하단동,610-4,610,4,삼림원룸,월세,20.16,202510,200,25,2,2002,부산광역시,사하구,하단동
부산광역시 서구 부민동1가,18-6,18,6,웰컴펠리스,월세,25.58,202510,"2,800",39,12,2015,부산광역시,서구,부민동1가
부산광역시 남구 대연동,1758-20,1758,20,대박시티B,월세,19.31,202510,300,21,5,2013,부산광역시,남구,대연동
부산광역시 남구 문현동,406-17,406,17,성화빌,월세,18.02,202510,500,31,7,2012,부산광역시,남구,문현동
부산광역시 동래구 사직동,113-19,113,19,아르피나,월세,16.0,202510,300,35,4,2012,부산광역시,동래구,사직동
부산광역시 부산진구 가야동,414-9,414,9,동원에이스,월세,12.645,202510,100,35,3,2010,부산광역시,부산진구,가야동
부산광역시 서구 토성동4가,18-13,18,13,로하스파크,월세,12.08,202510,500,41,2,2013,부산광역시,서구,토성동4가
부산광역시 사하구 당리동,341-7,341,7,한영OT,월세,12.03,202510,300,44,3,2020,부산광역시,사하구,당리동
부산광역시 중구 부평동4가,25-21,25,21,아이린,월세,16.7,202510,300,35,2,2014,부산광역시,중구,부평동4가
부산광역시 부산진구 양정동,144-13,144,13,위너스빌,월세,23.055,202510,500,30,3,2012,부산광역시,부산진구,양정동
부산광역시 해운대구 재송동,1102-8,1102,8,센텀K원룸,월세,15.7,202510,200,37,4,2014,부산광역시,해운대구,재송동
부산광역시 사하구 하단동,613-1,613,1,(613-1),월세,18.4,202510,500,33,5,2013,부산광역시,사하구,하단동
부산광역시 동래구 사직동,99-48,99,48,크리스탈하우스,월세,18.42,202510,"1,000",25,5,2015,부산광역시,동래구,사직동
부산광역시 부산진구 개금동,177-213,177,213,그린빌,월세,16.92,202510,400,35,2,2013,부산광역시,부산진구,개금동
부산광역시 동구 초량동,296-39,296,39,골드캐슬뷰,월세,18.07,202510,"2,000",38,7,2017,부산광역시,동구,초량동
부산광역시 남구 대연동,1721-18,1721,18,미경빌,월세,11.31,202510,"2,000",30,2,2018,부산광역시,남구,대연동
부산광역시 중구 영주동,512-1,512,1,리더스빌,월세,24.64,202510,500,43,7,2012,부산광역시,중구,영주동
부산광역시 수영구 광안동,88-4,88,4,월드빌,월세,15.84,202510,100,30,3,2010,부산광역시,수영구,광안동
부산광역시 연제구 연산동,632-5,632,5,트라움하우스12차,월세,22.88,202510,500,46,5,2017,부산광역시,연제구,연산동
부산광역시 사상구 주례동,163-1,163,1,동양드림하이,월세,16.08,202510,500,35,7,2012,부산광역시,사상구,주례동
부산광역시 수영구 광안동,97-1,97,1,경원원룸,월세,16.0,202510,100,26,1,2002,부산광역시,수영구,광안동
부산광역시 수영구 광안동,90-5,90,5,리더엘스타,월세,24.37,202510,"2,000",53,7,2018,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1056-12,1056,12,제이타운1056,전세,21.785,202510,"9,500",0,2,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,176-1,176,1,상상가샵1,월세,12.78,202510,"1,000",30,4,2016,부산광역시,수영구,광안동
부산광역시 수영구 광안동,120-167,120,167,지산하우스,월세,17.49,202510,300,30,2,2012,부산광역시,수영구,광안동
부산광역시 수영구 광안동,753-41,753,41,로드더숲비,월세,20.09,202510,500,45,3,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,156-18,156,18,보람시티빌,월세,16.885,202510,300,32,4,2012,부산광역시,수영구,광안동
부산광역시 중구 영주동,74-13,74,13,소호레지던스,월세,13.89,202510,300,30,5,2013,부산광역시,중구,영주동
부산광역시 동래구 온천동,750-24,750,24,롯데빌,월세,12.52,202510,100,25,4,2011,부산광역시,동래구,온천동
부산광역시 금정구 부곡동,20-4,20,4,영남테라스,월세,17.74,202510,"2,000",43,5,2018,부산광역시,금정구,부곡동
부산광역시 남구 용당동,574-2,574,2,이안파크빌,월세,21.584,202510,300,34,3,2012,부산광역시,남구,용당동
부산광역시 연제구 거제동,89-21,89,21,(89-21),월세,14.91,202510,300,30,4,2014,부산광역시,연제구,거제동
부산광역시 해운대구 중동,423-3,423,3,베스트빌,월세,24.06,202510,300,32,3,2002,부산광역시,해운대구,중동
부산광역시 부산진구 양정동,234-7,234,7,리치빌,월세,15.47,202510,700,29,4,2013,부산광역시,부산진구,양정동
부산광역시 북구 구포동,1207-2,1207,2,에이원빌,월세,17.8192,202510,200,30,2,2015,부산광역시,북구,구포동
부산광역시 남구 감만동,20-46,20,46,화평빌리지C,월세,21.15,202510,150,30,1,2003,부산광역시,남구,감만동
부산광역시 남구 대연동,514-2,514,2,동은원룸,월세,27.16,202510,"1,000",35,4,2004,부산광역시,남구,대연동
부산광역시 금정구 장전동,134-13,134,13,힐링빌,월세,21.66,202510,"1,000",37,5,2013,부산광역시,금정구,장전동
부산광역시 동구 좌천동,812-57,812,57,샤인빌,월세,17.39,202510,200,24,4,2008,부산광역시,동구,좌천동
부산광역시 동래구 온천동,1445-5,1445,5,드림하우스,월세,17.88,202510,400,30,5,2012,부산광역시,동래구,온천동
부산광역시 부산진구 양정동,310-1,310,1,선빌리지,월세,22.425,202510,500,36,4,2013,부산광역시,부산진구,양정동
부산광역시 부산진구 양정동,213-1,213,1,해강쉐르빌,월세,12.4,202510,500,40,9,2018,부산광역시,부산진구,양정동
부산광역시 부산진구 전포동,306-15,306,15,제니스빌,월세,17.07,202510,500,34,5,2010,부산광역시,부산진구,전포동
부산광역시 동구 수정동,215-13,215,13,골드빌리지,월세,23.28,202510,"2,000",38,6,2014,부산광역시,동구,수정동
부산광역시 사하구 하단동,889-10,889,10,보금자리,월세,18.9,202510,500,40,6,2011,부산광역시,사하구,하단동
부산광역시 동래구 사직동,72-26,72,26,사직동복합시설,월세,25.38,202510,500,37,6,2011,부산광역시,동래구,사직동
부산광역시 동래구 사직동,99-48,99,48,크리스탈하우스,월세,18.36,202510,200,33,4,2015,부산광역시,동래구,사직동
부산광역시 부산진구 가야동,204-1,204,1,신성2,월세,17.22,202510,200,29,4,2002,부산광역시,부산진구,가야동
부산광역시 부산진구 가야동,558,558,0,그린빌(558-0),월세,11.55,202510,"1,000",23,2,2010,부산광역시,부산진구,가야동
부산광역시 금정구 남산동,84-41,84,41,(84-41),월세,12.0,202510,500,29,2,2015,부산광역시,금정구,남산동
부산광역시 금정구 장전동,604-20,604,20,쉐르빌,월세,18.47,202510,500,30,2,2011,부산광역시,금정구,장전동
부산광역시 남구 대연동,1501-13,1501,13,메타시티,월세,13.3,202510,300,62,3,2025,부산광역시,남구,대연동
부산광역시 남구 대연동,43-15,43,15,제이빌,월세,16.39,202510,500,30,4,2010,부산광역시,남구,대연동
부산광역시 북구 금곡동,257,257,0,명품빌,월세,16.02,202510,500,28,2,2018,부산광역시,북구,금곡동
부산광역시 사하구 괴정동,536-2,536,2,성심드림하우스,전세,29.42,202510,"9,500",0,3,2020,부산광역시,사하구,괴정동
부산광역시 중구 부평동4가,39-1,39,1,에디스,전세,24.86,202510,"8,000",0,6,2013,부산광역시,중구,부평동4가
부산광역시 중구 부평동4가,13-5,13,5,린다프레스티지,월세,18.46,202510,"5,600",15,8,2020,부산광역시,중구,부평동4가
부산광역시 부산진구 범천동,841-298,841,298,풀하우스,월세,12.97,202510,300,43,4,2013,부산광역시,부산진구,범천동
